User 4726: [(2303, 0.99201816), (2304, 0.96888316), (2319, 0.7433262), (2350, 0.15927488), (1573, 2.3666635e-05)]
User 89: [(1618, 0.9342491), (930, 0.93150234), (68, 0.91979706), (2082, 0.88695794), (341, 0.8657215), (854, 0.8326566), (755, 0.81841266), (239, 0.7852324), (1867, 0.73422045), (1276, 0.7333641)]
User 1102: [(850, 0.91309774), (2087, 0.88406795), (733, 0.74016404), (454, 0.72447014), (327, 0.69418365), (203, 0.38585147), (135, 0.24300645), (1141, 0.101358965), (482, 0.0027209413), (2206, 0.0013543905)]
User 4936: [(780, 0.9919957), (785, 0.9842333), (760, 0.9825371), (566, 0.9815314), (624, 0.98117757), (576, 0.9806208), (1416, 0.9666939), (791, 0.9645197), (2114, 0.96426004), (1317, 0.95465165)]
User 138: [(349, 0.9949301), (739, 0.99295527), (738, 0.9911446), (478, 0.9904206), (842, 0.9852947), (737, 0.9852137), (841, 0.9597304), (774, 0.9565699), (189, 0.9548707), (1296, 0.9527042)]
User 2410: [(765, 0.9903351), (748, 0.98953885), (850, 0.9851723), (2259, 0.98475385), (739, 0.9827071), (1205, 0.97014654), (231, 0.9672094), (989, 0.9534274), (2112, 0.9298945), (686, 0.9295122)]
User 4534: [(1179, 0.8787095), (667, 0.8654161), (574, 0.8525987), (6, 0.69422394), (1751, 0.03993564), (294, 0.008939019), (1754, 0.0016683222)]
User 3679: [(1988, 0.9912512), (309, 0.9890725), (1154, 0.98755836), (740, 0.98643214), (6, 0.9852034), (1225, 0.98449403), (1019, 0.9843008), (382, 0.98396206), (380, 0.97988003), (318, 0.97849405)]
User 405: [(765, 0.9800403), (627, 0.9763091), (857, 0.91846186), (830, 0.9065057), (750, 0.42925), (1012, 0.37442255), (766, 0.20599851), (1748, 0.03675909), (2155, 0.013253188), (266, 0.0058238124)]
User 4402: [(1810, 0.9068175), (379, 0.88299686), (1049, 0.87451357), (1124, 0.87213784), (1380, 0.84775037), (1631, 0.7993244), (63, 0.79589057), (206, 0.79405606), (930, 0.78639776), (309, 0.7709266)]
User 4013: [(91, 0.9467148), (226, 0.8427841), (1042, 0.794165), (2114, 0.6899901), (2408, 0.0435378), (1598, 0.010276257), (1391, 0.0026957686), (271, 0.0010977972), (953, 0.0009342498), (35, 0.00059038424)]
User 1843: [(232, 0.76021874), (1998, 0.08927141)]
User 2283: [(748, 0.9981824), (349, 0.99439573), (2125, 0.99135256), (1214, 0.8532658), (1296, 0.8225974), (1261, 0.3320232), (1770, 0.0198024), (978, 0.004278832), (1834, 0.0030351938), (1716, 3.949238e-05)]
User 5483: [(1554, 0.9971867), (379, 0.9944301), (165, 0.99027175), (748, 0.98943967), (1926, 0.97161734), (114, 0.55559576), (1642, 0.47143835), (640, 0.23298045), (303, 0.068626955), (1452, 0.03571256)]
User 775: [(780, 0.9955343), (670, 0.9850568), (0, 0.96965885), (1691, 0.90302193), (2184, 0.87996465), (573, 0.8527507), (1419, 0.8481728), (1304, 0.7524919), (733, 0.7317181), (1180, 0.648047)]
User 5659: [(204, 0.99085134), (309, 0.99065524), (2237, 0.9757361), (1225, 0.97444975), (418, 0.97083485), (1523, 0.9708056), (391, 0.9597628), (2285, 0.9588507), (662, 0.95140594), (31, 0.94630045)]
User 358: [(165, 0.9942163), (1790, 0.95510805), (22, 0.953586), (996, 0.95011973), (1179, 0.8286055), (1618, 0.7904177), (1282, 0.7617772), (1073, 0.6885112), (658, 0.68384635), (704, 0.43308803)]
User 4237: [(800, 0.9786694), (379, 0.9718797), (765, 0.9615234), (2125, 0.9605145), (748, 0.95174724), (359, 0.7474054), (1317, 0.6451817), (390, 0.31685394), (2348, 0.30118516), (683, 0.20082021)]
User 3975: [(206, 0.9756782), (850, 0.95191306), (770, 0.87346894), (155, 0.6473173), (184, 0.2207081), (89, 0.20347723), (949, 0.16042216), (1137, 0.08728049), (2444, 0.05088523), (916, 0.03936219)]
User 1214: [(842, 0.9934284), (738, 0.9907273), (1274, 0.9619819), (1624, 0.9583083), (1889, 0.90997034), (435, 0.6784363), (495, 0.6489), (1237, 0.57210666), (196, 0.1397357), (1631, 0.12742344)]
User 3191: [(85, 0.9783362), (740, 0.96919215), (31, 0.9662478), (670, 0.96331435), (996, 0.9531359), (1784, 0.9364932), (2113, 0.9328353), (356, 0.9246767), (1618, 0.90619564), (1179, 0.87193424)]
User 3326: [(1810, 0.99152535), (382, 0.9885323), (31, 0.9774399), (1225, 0.97504324), (1624, 0.9734538), (930, 0.9719738), (1049, 0.9536383), (1419, 0.95143473), (1030, 0.94464636), (857, 0.93687236)]
User 1986: [(1975, 0.90872073), (975, 0.8749616), (418, 0.77620703), (760, 0.74545777), (1259, 0.58686733), (1839, 0.094398126), (1230, 0.007922163), (892, 0.003546266), (1800, 0.00024041836), (896, 7.859753e-05)]
User 4068: [(189, 0.971809), (662, 0.9645309), (695, 0.95729077), (755, 0.9502623), (1776, 0.9170376), (495, 0.8437976), (144, 0.38556117), (331, 0.32891494), (76, 0.1763227), (177, 0.07026507)]
User 745: [(541, 0.9878543), (341, 0.98228365), (231, 0.9733724), (754, 0.9696241), (1810, 0.96541214), (1784, 0.9576103), (7, 0.9431713), (1926, 0.941223), (1889, 0.9386298), (1756, 0.9373604)]
User 3082: [(379, 0.9548744), (572, 0.95038766), (1179, 0.8158199), (2082, 0.8107175), (1537, 0.59706265), (2370, 0.55993074), (581, 0.5136432), (2235, 0.49091107), (101, 0.47887638), (222, 0.35801557)]
User 3721: [(139, 0.9534524), (2090, 0.91451967), (2112, 0.66382354), (1941, 0.4825232), (666, 0.43670192), (569, 0.3050089), (1427, 0.2644259), (1949, 0.22415854), (1894, 0.20077312), (1080, 0.002696021)]
User 1489: [(1975, 0.9899256), (379, 0.9851032), (1885, 0.97706944), (688, 0.97165585), (1808, 0.97096205), (1222, 0.9669297), (2237, 0.9616387), (803, 0.95129085), (1174, 0.94924027), (541, 0.9479855)]
User 3362: [(7, 0.98874974), (781, 0.9825299), (1886, 0.9720773), (624, 0.9643671), (206, 0.9574299), (1459, 0.95508564), (1157, 0.94386756), (1288, 0.9389063), (145, 0.9351667), (2164, 0.91112405)]
User 2206: [(1449, 0.9322937), (43, 0.8734945), (2409, 0.8722864)]
User 2396: [(2312, 0.9561791), (1833, 0.857487), (2248, 0.40675288), (861, 0.1339881), (1461, 0.12225451), (1500, 0.011878151)]
User 3583: [(895, 0.8402762), (1207, 0.8100147), (359, 0.73212725), (1989, 0.42436287), (1532, 0.06860464), (1425, 0.018084513), (836, 0.00021005046)]
User 469: [(139, 0.9373182), (567, 0.9049545), (2262, 0.82050586), (1916, 0.7825736), (1261, 0.73665184), (1049, 0.64289135), (1082, 0.23213938), (101, 0.22618188), (1286, 0.22608042), (2433, 0.14047144)]
User 3914: [(662, 0.99230313), (748, 0.9818702), (739, 0.9782817), (778, 0.97675747), (627, 0.97578907), (1790, 0.973599), (1687, 0.97244036), (670, 0.96821916), (1451, 0.96546215), (341, 0.9613379)]
User 352: [(382, 0.9836616), (1669, 0.9791733), (1205, 0.8807277), (542, 0.11178434), (1189, 0.0036119544), (1057, 0.0016549337), (598, 3.567336e-06)]
User 2150: [(2433, 0.5405673), (2432, 0.3063029), (338, 0.08193663), (318, 0.0619396), (1749, 0.0002727562), (1135, 3.7446582e-10)]
User 4354: [(2090, 0.9902192), (341, 0.9852879), (670, 0.98517054), (695, 0.9833665), (2259, 0.98261166), (541, 0.98164785), (1687, 0.9772226), (577, 0.9742822), (206, 0.9731163), (806, 0.968581)]
User 2563: [(1669, 0.99667776), (7, 0.99424595), (627, 0.9938024), (1205, 0.99288154), (573, 0.99166673), (418, 0.9764406), (2087, 0.96755666), (2048, 0.95534575), (1975, 0.94881684), (1129, 0.94451416)]
User 5750: [(1451, 0.9948211), (740, 0.9906489), (1554, 0.98746663), (1183, 0.9814431), (572, 0.97859335), (1584, 0.9740559), (857, 0.97257847), (1861, 0.96741676), (2125, 0.96046996), (1010, 0.95619315)]
User 4018: [(1584, 0.99779093), (829, 0.995329), (740, 0.99019605), (2339, 0.95974797), (1735, 0.9161736), (841, 0.8648072), (1461, 0.7949459), (542, 0.72610223), (2104, 0.03370633), (140, 0.013594875)]
User 1845: [(748, 0.95308226), (1251, 0.89559704), (1317, 0.7675234), (1339, 0.47236168), (1986, 0.40938267), (1627, 0.037150666), (961, 0.0043085753), (59, 0.0037613611), (374, 0.0012430837), (698, 0.0001395892)]
User 3229: [(1926, 0.9725761), (0, 0.9419385), (349, 0.9185182), (1124, 0.9079423), (841, 0.90710413), (1866, 0.89327294), (1361, 0.8398087), (123, 0.79809475), (838, 0.59024614), (1806, 0.518431)]
User 449: [(1225, 0.9434092), (1173, 0.9129516), (1696, 0.89564896), (936, 0.49076438), (1887, 0.42335084), (1740, 0.04621847), (440, 0.02292848), (1603, 0.009830664), (2242, 0.009400184), (2106, 0.0004866931)]
User 1977: [(794, 0.9436875), (2227, 0.92576045), (1696, 0.92220724), (1691, 0.9183891), (91, 0.9134427), (1906, 0.90307856), (776, 0.853996), (938, 0.8355762), (1280, 0.8236673), (1866, 0.8195182)]
User 1442: [(341, 0.98278964), (670, 0.98159206), (2409, 0.84776884), (1006, 0.0042315307)]
User 2397: [(761, 0.9435752), (7, 0.93863016), (989, 0.93553394), (91, 0.9241246), (2125, 0.92370874), (663, 0.9107412), (326, 0.8608565), (100, 0.8576975), (576, 0.8430386), (781, 0.822624)]
User 4871: [(1927, 0.9771682), (1810, 0.9735702), (1669, 0.969185), (2082, 0.9609042), (2017, 0.949611), (1817, 0.91945344), (787, 0.88816476), (989, 0.88108164), (1925, 0.8751796), (22, 0.8388987)]
User 1541: [(1554, 0.99724543), (382, 0.9797505), (778, 0.97256684), (1361, 0.9588235), (2314, 0.95239913), (1885, 0.9465309), (2125, 0.93559253), (1030, 0.92584425), (1779, 0.9195361), (2237, 0.8743804)]
User 3571: [(780, 0.9988232), (1451, 0.99445057), (569, 0.9933426), (845, 0.98943526), (784, 0.9866346), (232, 0.98509336), (570, 0.98257107), (722, 0.9738616), (1760, 0.96748), (657, 0.96735907)]
User 766: [(837, 0.974608), (226, 0.97263473), (975, 0.9537106), (2226, 0.86979395), (1635, 0.82981664), (1004, 0.77442294), (144, 0.7669945), (1790, 0.7554908), (585, 0.75242114), (1806, 0.73680234)]
User 1061: [(1861, 0.99175465), (1175, 0.98521394), (572, 0.9844105), (1451, 0.9814912), (803, 0.9687455), (771, 0.96778095), (382, 0.96067035), (989, 0.95484626), (795, 0.9522175), (784, 0.9493095)]
User 1893: [(2017, 0.9346829), (754, 0.90947855), (768, 0.8927575), (304, 0.87580806), (1380, 0.8646536), (769, 0.86370885), (1041, 0.86288375), (746, 0.8572538), (574, 0.83399856), (795, 0.8266665)]
User 263: [(740, 0.99264294), (1687, 0.9639488), (1584, 0.96170604), (746, 0.8554521), (1419, 0.84602594), (801, 0.7713415), (1178, 0.7292294), (1883, 0.71849704), (588, 0.6922677), (1885, 0.66580176)]
User 1795: [(1691, 0.9594532), (657, 0.9430324), (1276, 0.91448057), (1252, 0.91274095), (1055, 0.9120777), (2093, 0.88428885), (1225, 0.8820057), (1927, 0.8489346), (661, 0.81741333), (1173, 0.8112676)]
User 5232: [(1225, 0.9712186), (100, 0.95416856), (91, 0.92012465), (1124, 0.9104614), (1889, 0.9070211), (186, 0.8827406), (830, 0.8586534), (2090, 0.78753597), (403, 0.7450842), (2306, 0.4522066)]
User 4690: [(780, 0.9987765), (737, 0.99565923), (382, 0.99148095), (782, 0.9871221), (771, 0.98204494), (574, 0.97339475), (1168, 0.95575184), (1935, 0.945515), (1171, 0.9420761), (2234, 0.90897876)]
User 3155: [(204, 0.9602584), (2082, 0.93992174), (837, 0.9233488), (2226, 0.91134185), (2087, 0.75313574), (359, 0.7394668), (1997, 0.31767833), (95, 0.047401935), (2386, 0.004100274), (530, 0.00033801503)]
User 5043: [(1225, 0.97482896), (379, 0.96953917), (1669, 0.9663957), (17, 0.9653977), (1010, 0.9645942), (1447, 0.9628198), (1049, 0.96129364), (1636, 0.96081066), (1926, 0.9539099), (100, 0.94309646)]
User 3731: [(341, 0.99274105), (572, 0.9755323), (662, 0.95501626), (1049, 0.94944805), (774, 0.9352206), (2048, 0.91635853), (744, 0.9149178), (1010, 0.9100819), (658, 0.8758465), (495, 0.8551861)]
User 1052: [(379, 0.99156135), (1776, 0.9886059), (765, 0.9836684), (2299, 0.963269), (754, 0.95680904), (803, 0.95570916), (1174, 0.94331425), (755, 0.93432707), (665, 0.8246001), (1530, 0.78730965)]
User 4117: [(803, 0.92453474), (1874, 0.87523067), (2215, 0.45232102), (1659, 0.38266543), (2229, 0.2463025), (76, 0.20357811), (1116, 0.1578689), (1845, 0.12794341), (446, 0.003376686), (2201, 0.0015551939)]
User 3120: [(379, 0.98476875), (382, 0.9454615), (1866, 0.92262834), (31, 0.9174347), (1591, 0.86828923), (1906, 0.69020337), (1179, 0.6216868), (1987, 0.5942283), (1888, 0.50634193), (2122, 0.43229252)]
User 4828: [(778, 0.97850525), (1183, 0.961372), (541, 0.9600107), (206, 0.9530166), (1691, 0.9418737), (794, 0.90477425), (1696, 0.90011024), (2339, 0.8792364), (1004, 0.87264174), (91, 0.8541007)]
User 3759: [(765, 0.9966947), (850, 0.98997647), (803, 0.9840321), (1810, 0.983563), (627, 0.9785937), (842, 0.9685688), (754, 0.96795446), (206, 0.96675336), (1205, 0.9611901), (2339, 0.95626116)]
User 2547: [(1669, 0.9926582), (1941, 0.9592486), (1561, 0.9192466), (1889, 0.89218634), (1642, 0.10279799), (641, 0.059394754), (1736, 0.0007397397)]
User 1364: [(770, 0.9571333), (1454, 0.94554555), (798, 0.82712156), (1304, 0.49954814), (1563, 0.121684454), (2427, 0.0033371514), (1711, 0.00035586412), (1605, 0.00019056644), (807, 2.7994167e-08)]
User 5733: [(382, 0.9628716), (167, 0.90109026), (1972, 0.8424848), (1433, 0.34764025), (2008, 0.1885536), (719, 0.14380132), (2187, 0.056271803), (2397, 0.046792414), (109, 0.045082264), (1682, 0.00037031368)]
User 3392: [(1554, 0.99424887), (850, 0.9942279), (309, 0.9884819), (478, 0.98214793), (578, 0.9785671), (1779, 0.97499996), (739, 0.9736355), (776, 0.96836936), (1778, 0.96540713), (1451, 0.9584046)]
User 4725: [(12, 0.9888311), (1927, 0.9851466), (1416, 0.9683234), (1361, 0.9639429), (667, 0.9562472), (1669, 0.94374406), (2112, 0.93921286), (1347, 0.9354783), (1179, 0.93417346), (206, 0.93356645)]
User 4324: [(218, 0.9820071), (206, 0.97703606), (667, 0.9752356), (830, 0.973914), (1402, 0.9716429), (1131, 0.9422097), (1361, 0.93336266), (22, 0.8896488), (326, 0.8895194), (1925, 0.8652848)]
User 3217: [(2428, 0.94146854), (1450, 0.7762072), (1378, 0.7133447), (1786, 0.32685122), (1797, 0.072960265)]
User 3370: [(572, 0.9965473), (740, 0.9957147), (341, 0.9950401), (165, 0.9912607), (1810, 0.9878449), (31, 0.9868019), (1169, 0.9828258), (667, 0.9826189), (778, 0.9715381), (1350, 0.9692292)]
User 4487: [(1454, 0.9754395), (165, 0.97335875), (2125, 0.9671555), (1530, 0.9663441), (2183, 0.96232367), (830, 0.9094584), (31, 0.89520454), (1762, 0.88996536), (574, 0.8624249), (1706, 0.8588859)]
User 219: [(740, 0.9438898), (739, 0.8998001), (1927, 0.8534751), (627, 0.8447707), (2048, 0.8149149), (2082, 0.79730046), (1251, 0.78099525), (1175, 0.7318172), (1131, 0.684549), (1276, 0.5920456)]
User 5533: [(572, 0.9919966), (1169, 0.98065484), (750, 0.9785059), (771, 0.9709864), (1581, 0.96724015), (341, 0.9641239), (1166, 0.92648476), (101, 0.91511863), (1219, 0.8479658), (1403, 0.842368)]
User 5087: [(379, 0.9821624), (740, 0.9820003), (627, 0.98188573), (1687, 0.94836926), (663, 0.931406), (755, 0.9286124), (842, 0.92586714), (1361, 0.9220224), (349, 0.90302896), (784, 0.8955222)]
User 4193: [(478, 0.991106), (768, 0.9846201), (165, 0.98395616), (382, 0.96999186), (567, 0.96918046), (2337, 0.94196236), (1789, 0.86244977), (1173, 0.8510041), (1906, 0.817464), (462, 0.7658369)]
User 4166: [(667, 0.9726395), (1931, 0.96798795), (382, 0.95468324), (745, 0.9390569), (1091, 0.9361113), (1563, 0.93580776), (1012, 0.9325109), (64, 0.9227699), (632, 0.89428246), (1574, 0.85862744)]
User 4588: [(842, 0.99044526), (1216, 0.9893919), (740, 0.9867551), (739, 0.9826927), (670, 0.98183054), (778, 0.98039573), (930, 0.97913194), (0, 0.97792196), (1691, 0.9660306), (341, 0.95951676)]
User 1641: [(782, 0.98033136), (1174, 0.9669367), (2046, 0.9605336), (746, 0.9537863), (695, 0.89839196), (1215, 0.8662821), (573, 0.6403126), (1181, 0.61407685), (1417, 0.60942614), (2151, 0.27342474)]
User 2727: [(829, 0.9516909), (2185, 0.88278526), (1470, 0.3835798), (1297, 0.15373433), (2432, 0.1250985), (142, 0.013474885), (1732, 0.00041639546)]
User 3265: [(1225, 0.9878221), (31, 0.9863348), (760, 0.9835518), (1817, 0.9833144), (1810, 0.9791272), (768, 0.9775819), (2087, 0.96417004), (1012, 0.95543975), (1624, 0.95490324), (1939, 0.94224864)]
User 1906: [(674, 0.28419545)]
User 1510: [(165, 0.9969631), (770, 0.9944391), (754, 0.98432505), (567, 0.9747151), (1225, 0.9743747), (574, 0.9704583), (798, 0.9394467), (762, 0.938265), (579, 0.9381138), (1179, 0.93498063)]
User 5298: [(347, 0.98150945), (422, 0.97678), (205, 0.9466804), (1417, 0.90987957), (231, 0.9079989), (12, 0.8651012), (0, 0.85534835), (633, 0.84654033), (91, 0.84578985), (963, 0.84195584)]
User 2823: [(1049, 0.97593814), (1555, 0.957769), (1419, 0.94113076), (495, 0.9322863), (1404, 0.931321), (1926, 0.9297636), (309, 0.927009), (378, 0.91987705), (189, 0.91886824), (837, 0.90574175)]
User 3843: [(165, 0.9885203), (1926, 0.98575276), (739, 0.98330796), (462, 0.98170036), (478, 0.980417), (2097, 0.9797887), (1451, 0.9770731), (738, 0.9756315), (578, 0.9687553), (857, 0.92406064)]
User 1800: [(382, 0.95231074), (168, 0.85641795), (2087, 0.7297874), (1265, 0.0920033), (2410, 0.030354762)]
User 3949: [(627, 0.97733873), (740, 0.9735728), (1448, 0.9703214), (751, 0.96700335), (954, 0.9653556), (231, 0.95787406), (2314, 0.94980454), (1154, 0.9439147), (382, 0.93361354), (186, 0.90207344)]
User 4506: [(165, 0.9935241), (2090, 0.9860225), (206, 0.9807869), (541, 0.98009056), (349, 0.97562385), (1183, 0.973666), (1691, 0.9723681), (857, 0.9676257), (578, 0.9644681), (662, 0.9459566)]
User 5626: [(778, 0.9892042), (379, 0.9822662), (0, 0.98168004), (739, 0.97706395), (1861, 0.9766508), (1889, 0.9756495), (738, 0.97548354), (791, 0.960702), (139, 0.9589429), (495, 0.94880426)]
User 1816: [(474, 0.9972914), (478, 0.9815368), (22, 0.95268655), (996, 0.92936885), (782, 0.720801), (884, 0.5144268), (721, 0.4985788), (854, 0.4890258), (1924, 0.4753906), (1641, 0.00047610633)]
User 2630: [(624, 0.98095655), (1861, 0.9636607), (570, 0.9407355), (232, 0.906765), (742, 0.8651529), (2392, 0.8173467), (2242, 0.5207343), (1421, 0.48863328), (1951, 0.44497037), (160, 0.3060403)]
User 1810: [(1810, 0.6746631), (1949, 0.62927955), (2431, 0.24901582), (949, 0.23127732), (913, 0.107170336), (2292, 0.07757454), (1227, 0.040991258), (256, 0.002568508), (554, 0.0001488609)]
User 4845: [(740, 0.98337805), (165, 0.98109996), (382, 0.97835344), (670, 0.9775025), (231, 0.97019804), (738, 0.969068), (627, 0.9624957), (1225, 0.9495927), (850, 0.948377), (1300, 0.94348985)]
User 2644: [(1554, 0.9929757), (231, 0.9824875), (382, 0.9814223), (85, 0.9750015), (1669, 0.97466904), (740, 0.9724817), (989, 0.970415), (189, 0.96390826), (206, 0.95170915), (1068, 0.95071876)]
User 2385: [(1889, 0.96234), (1259, 0.95243114), (245, 0.90121496), (1028, 0.83861566), (1692, 0.061655294), (2034, 0.05042957), (412, 0.03151602), (736, 0.009437485), (83, 0.0009904329)]
User 2076: [(231, 0.97082675), (627, 0.9670397), (309, 0.9513311), (954, 0.9489236), (740, 0.9443473), (670, 0.93462086), (1380, 0.922119), (341, 0.9128562), (1049, 0.91170996), (403, 0.90573895)]
User 269: [(165, 0.971209), (1669, 0.95730466), (478, 0.95269674), (754, 0.93520546), (578, 0.9159778), (803, 0.91056913), (667, 0.8805804), (2248, 0.7996006), (794, 0.79150176), (1779, 0.7887494)]
User 5911: [(1451, 0.9710733), (566, 0.9669078), (1926, 0.96289176), (823, 0.92105514), (2050, 0.917529), (1691, 0.907122), (2082, 0.905079), (2087, 0.88862306), (1935, 0.86287725), (586, 0.8361839)]
User 3962: [(1806, 0.93856376), (1207, 0.9348335), (1804, 0.9115151), (2323, 0.8234583), (1174, 0.7809984), (2370, 0.6900188), (661, 0.48498237), (775, 0.2302405), (1797, 0.06394651), (2034, 0.043696847)]
User 5249: [(572, 0.9927543), (578, 0.9872213), (2303, 0.91222364), (624, 0.8902695), (745, 0.88759226), (1863, 0.69888353), (26, 0.6207394), (1383, 0.5311663), (357, 0.36146736), (1461, 0.14458688)]
User 4356: [(1490, 0.96772355), (823, 0.6444691), (2278, 0.049942907), (79, 0.00026616835), (556, 2.4753313e-06)]
User 4941: [(165, 0.99228513), (748, 0.98719144), (1554, 0.9859264), (206, 0.98105705), (857, 0.95518214), (1179, 0.9477607), (782, 0.9386334), (785, 0.9151735), (1515, 0.6779646), (2363, 0.6660956)]
User 2444: [(748, 0.98852986), (837, 0.9784426), (2237, 0.9541449), (1089, 0.94533885), (226, 0.9418899), (2226, 0.9320424), (670, 0.9182462), (2235, 0.90408903), (390, 0.8908011), (800, 0.8830781)]
User 797: [(1326, 0.99216276), (780, 0.9899019), (1584, 0.9862997), (1234, 0.98269767), (165, 0.96968937), (1451, 0.96142334), (1317, 0.9611398), (1914, 0.9478137), (1974, 0.89196974), (743, 0.66993105)]
User 1407: [(1554, 0.976842), (379, 0.96344846), (1220, 0.80789405), (1949, 0.8069754), (2284, 0.8032469), (854, 0.52695245), (43, 0.52085435), (315, 0.47048265), (795, 0.3980856), (1299, 0.15416996)]
User 347: [(574, 0.98666906), (1810, 0.94417346), (1856, 0.9375467), (2269, 0.8954075), (667, 0.8242192), (1608, 0.8055488), (2144, 0.7814678), (1651, 0.7462335), (380, 0.6829228), (1046, 0.47320724)]
User 287: [(1554, 0.9852651), (794, 0.9310501), (1179, 0.89155567), (2339, 0.8445424), (333, 0.836282), (2284, 0.8249913), (806, 0.82418185), (1370, 0.8161755), (2087, 0.7707056), (2419, 0.41450176)]
User 3472: [(1030, 0.97708535), (1691, 0.96906), (2082, 0.96218306), (12, 0.94896054), (845, 0.9432587), (1179, 0.93955374), (541, 0.89434105), (754, 0.8577564), (1347, 0.8468789), (1675, 0.834185)]
User 601: [(1378, 0.9929387), (839, 0.98231286), (748, 0.9816742), (379, 0.9784418), (1602, 0.96577245), (2363, 0.8838802), (1926, 0.8734687), (578, 0.8460366), (1021, 0.83531004), (274, 0.80180925)]
User 325: [(780, 0.9967435), (670, 0.9910204), (850, 0.98907286), (803, 0.9856675), (578, 0.9800392), (1669, 0.9693944), (309, 0.96703523), (1171, 0.96057695), (768, 0.9551634), (794, 0.9501669)]
User 2481: [(206, 0.99378794), (1915, 0.06600598), (25, 0.007288256)]
User 5359: [(165, 0.9335472), (309, 0.9143609), (839, 0.9076622), (1669, 0.8297932), (2087, 0.6844042), (213, 0.6497963), (795, 0.3591892), (2254, 0.27085945), (1820, 0.028178412), (395, 0.0037250887)]
User 5004: [(576, 0.9843017), (1939, 0.977783), (382, 0.9723069), (723, 0.9696238), (738, 0.9663023), (771, 0.96042013), (154, 0.9561079), (748, 0.9476263), (1219, 0.9461925), (2161, 0.92690426)]
User 943: [(1669, 0.9911521), (1889, 0.974756), (139, 0.9708076), (1784, 0.9580612), (588, 0.5014018), (981, 0.020378945), (2006, 2.0543882e-06)]
User 893: [(670, 0.9823659), (1554, 0.9794206), (309, 0.9538269), (31, 0.93776625), (1760, 0.9266766), (755, 0.81906), (975, 0.8079137), (1537, 0.7978479), (1609, 0.65512854), (1046, 0.65108544)]
User 5748: [(218, 0.9792271), (1016, 0.96510625), (761, 0.9632405), (1810, 0.9457347), (31, 0.94086665), (695, 0.88989115), (781, 0.874342), (154, 0.8702746), (347, 0.8251592), (383, 0.76823336)]
User 3753: [(1225, 0.95090973), (331, 0.63113487), (2337, 0.61299753), (632, 0.5905969), (1546, 0.33105642), (146, 0.2334987), (1124, 0.074354544), (1319, 0.018922528), (981, 0.003678806), (1599, 0.0018416606)]
User 2783: [(341, 0.9856775), (189, 0.97720814), (1554, 0.9485944), (17, 0.94134897), (2125, 0.90215975), (1173, 0.8972752), (1174, 0.8728226), (2050, 0.83450466), (658, 0.824791), (964, 0.7707897)]
User 3145: [(850, 0.9532902), (31, 0.9398416), (1906, 0.89008594), (1883, 0.869589), (1157, 0.78528076), (1827, 0.6655511), (1858, 0.41754463), (1932, 0.19054502), (109, 0.019863276), (362, 0.006038898)]
User 5272: [(2227, 0.935693), (2170, 0.7256151), (823, 0.58501005), (117, 0.11100535), (1477, 0.056660973), (1999, 0.042568937), (1640, 0.03715631)]
User 4808: [(662, 0.9333455), (280, 0.9284883), (189, 0.8232542), (1327, 0.76821834), (1624, 0.6880956), (43, 0.6777455), (1154, 0.621025), (123, 0.5954354), (285, 0.56837434), (914, 0.42391357)]
User 2764: [(765, 0.9948283), (850, 0.99072266), (0, 0.9599866), (572, 0.942565), (954, 0.89295465), (784, 0.8800775), (2112, 0.8072177), (2238, 0.7979824), (742, 0.7960561), (657, 0.78055954)]
User 2958: [(1669, 0.97943795), (309, 0.9537688), (738, 0.94226336), (1310, 0.9150788), (1516, 0.8735839), (1621, 0.8085007), (791, 0.7965553), (1206, 0.59731364), (1944, 0.54035366), (2089, 0.46389908)]
User 1288: [(738, 0.9647066), (541, 0.9611498), (739, 0.93727183), (742, 0.9101994), (594, 0.90194297), (776, 0.89038444), (771, 0.6456262), (1178, 0.47577205), (37, 0.29719925), (609, 0.0009170207)]
User 3330: [(778, 0.9812121), (1669, 0.9720091), (1784, 0.8837852), (418, 0.88268155), (574, 0.80560076), (1618, 0.7193426), (1458, 0.5577936), (1461, 0.41331425), (1719, 0.39834243), (1849, 0.27555034)]
User 4805: [(572, 0.9850167), (594, 0.9722102), (541, 0.9693099), (206, 0.96261716), (189, 0.9608639), (745, 0.9548922), (806, 0.94698626), (1259, 0.94585145), (1181, 0.92103803), (2149, 0.92085695)]
User 555: [(780, 0.99023014), (1274, 0.97287434), (842, 0.9666703), (753, 0.96127295), (1183, 0.9565702), (1244, 0.95083135), (1684, 0.91700625), (347, 0.90872574), (232, 0.87734675), (1210, 0.86737686)]
User 4009: [(850, 0.9898906), (1380, 0.9867575), (1310, 0.9414565), (775, 0.64057475), (1643, 0.021327632), (1228, 0.00039229772), (1597, 0.00027724585)]
User 3705: [(280, 0.933903), (895, 0.85251915), (278, 0.77046514), (2288, 0.1067925), (368, 0.039938934), (1803, 0.037734542), (2266, 0.03753015), (83, 0.0020048707), (509, 0.00047924079)]
User 197: [(165, 0.9920476), (1554, 0.9912793), (748, 0.9900755), (624, 0.98636174), (670, 0.98166394), (309, 0.9809302), (0, 0.98032206), (2165, 0.9653108), (1183, 0.9549004), (2074, 0.94146645)]
User 5980: [(1810, 0.9672683), (1183, 0.95049596), (1380, 0.9340308), (987, 0.8781277), (569, 0.82139707), (728, 0.69268143), (1299, 0.62607366), (2226, 0.4049082), (346, 0.39248607), (1237, 0.25826824)]
